locationNo	zipcode	address	addressDetail
4308	1172	서울특별시 강북구 미아동	314-22~
4309	1172	서울특별시 강북구 미아동	314-25~314-57
4310	1172	서울특별시 강북구 미아동	314-58~
4311	1172	서울특별시 강북구 미아동	314-59~315-2
4312	1172	서울특별시 강북구 미아동	315-3~
4313	1172	서울특별시 강북구 미아동	315-4~315-5
4314	1172	서울특별시 강북구 미아동	315-6~
4315	1172	서울특별시 강북구 미아동	315-8~315-10
4316	1172	서울특별시 강북구 미아동	315-12~
4317	1172	서울특별시 강북구 미아동	315-13~315-24
4318	1172	서울특별시 강북구 미아동	315-25~
4319	1172	서울특별시 강북구 미아동	315-26~315-65
4320	1172	서울특별시 강북구 미아동	315-66~
4321	1172	서울특별시 강북구 미아동	315-68~315-70
4322	1171	서울특별시 강북구 미아동	316-1~316-72
4323	1171	서울특별시 강북구 미아동	316-77~
4324	1171	서울특별시 강북구 미아동	317-1~317-3
4325	1175	서울특별시 강북구 미아동	317-5~317-13
4326	1171	서울특별시 강북구 미아동	317-14~317-22
4327	1175	서울특별시 강북구 미아동	317-25~319-2
4328	1175	서울특별시 강북구 미아동	319-3~
4329	1175	서울특별시 강북구 미아동	319-5~319-27
4330	1175	서울특별시 강북구 미아동	319-28~
4331	1175	서울특별시 강북구 미아동	319-29~319-33
4332	1175	서울특별시 강북구 미아동	319-38~
4333	1175	서울특별시 강북구 미아동	319-39~
4334	1175	서울특별시 강북구 미아동	319-41~
4335	1175	서울특별시 강북구 미아동	319-42~319-53
4336	1174	서울특별시 강북구 미아동	320-1~320-16
4337	1174	서울특별시 강북구 미아동	320-18~320-19
4338	1174	서울특별시 강북구 미아동	320-20~320-35
4339	1176	서울특별시 강북구 미아동	321-1~
4340	1176	서울특별시 강북구 미아동	321-2~321-13
4341	1176	서울특별시 강북구 미아동	321-14~321-16
4342	1176	서울특별시 강북구 미아동	321-17~321-48
4343	1176	서울특별시 강북구 미아동	321-50~
4344	1176	서울특별시 강북구 미아동	322-1~322-4
4345	1177	서울특별시 강북구 미아동	322-5~322-7
4346	1176	서울특별시 강북구 미아동	322-10~322-15
4347	1177	서울특별시 강북구 미아동	322-18~322-24
4348	1176	서울특별시 강북구 미아동	322-25~323-3
4349	1177	서울특별시 강북구 미아동	323-4~323-30
4350	1176	서울특별시 강북구 미아동	323-33~323-34
4351	1177	서울특별시 강북구 미아동	323-35~
4352	1176	서울특별시 강북구 미아동	323-36~323-39
4353	1177	서울특별시 강북구 미아동	323-40~323-49
4354	1176	서울특별시 강북구 미아동	323-50~324-4
4355	1177	서울특별시 강북구 미아동	324-6~324-8
4356	1178	서울특별시 강북구 미아동	324-9~324-37
4357	1177	서울특별시 강북구 미아동	324-38~324-61
4358	1176	서울특별시 강북구 미아동	324-65~324-73
4359	1177	서울특별시 강북구 미아동	324-75~
4360	1177	서울특별시 강북구 미아동	324-78~324-84
4361	1176	서울특별시 강북구 미아동	324-86~324-87
4362	1177	서울특별시 강북구 미아동	324-90~324-93
4363	1178	서울특별시 강북구 미아동	324-94~324-95
4364	1177	서울특별시 강북구 미아동	324-96~
4365	1176	서울특별시 강북구 미아동	324-97~324-109
4366	1177	서울특별시 강북구 미아동	324-110~325-21
4367	1178	서울특별시 강북구 미아동	325-23~325-29
4368	1177	서울특별시 강북구 미아동	325-31~325-39
4369	1178	서울특별시 강북구 미아동	325-40~
4370	1177	서울특별시 강북구 미아동	325-42~325-53
4371	1178	서울특별시 강북구 미아동	325-54~
4372	1177	서울특별시 강북구 미아동	325-55~325-59
4373	1177	서울특별시 강북구 미아동	325-60~
4374	1177	서울특별시 강북구 미아동	325-63~325-64
4375	1178	서울특별시 강북구 미아동	325-65~
4376	1177	서울특별시 강북구 미아동	326-1~
4377	1177	서울특별시 강북구 미아동	326-2~327-23
4378	1177	서울특별시 강북구 미아동	327-24~
4379	1177	서울특별시 강북구 미아동	327-27~327-32
4380	1177	서울특별시 강북구 미아동	327-33~
4381	1177	서울특별시 강북구 미아동	327-34~327-39
4382	1177	서울특별시 강북구 미아동	328-1~
4383	1177	서울특별시 강북구 미아동	328-2~328-17
4384	1178	서울특별시 강북구 미아동	328-18~328-39
4385	1178	서울특별시 강북구 미아동	328-40~
4386	1178	서울특별시 강북구 미아동	328-45~328-47
4387	1177	서울특별시 강북구 미아동	328-49~328-69
4388	1178	서울특별시 강북구 미아동	328-70~
4389	1177	서울특별시 강북구 미아동	328-71~328-74
4390	1179	서울특별시 강북구 미아동	329-1~329-7
4391	1179	서울특별시 강북구 미아동	329-8~
4392	1179	서울특별시 강북구 미아동	329-9~
4393	1179	서울특별시 강북구 미아동	329-10~329-11
4394	1179	서울특별시 강북구 미아동	329-12~329-16
4395	1179	서울특별시 강북구 미아동	329-17~
4396	1179	서울특별시 강북구 미아동	329-18~329-32
4397	1179	서울특별시 강북구 미아동	329-39~
4398	1179	서울특별시 강북구 미아동	329-40~330-68
4399	1179	서울특별시 강북구 미아동	330-69~
4400	1179	서울특별시 강북구 미아동	330-71~330-77
4401	1179	서울특별시 강북구 미아동	330-79~
4402	1178	서울특별시 강북구 미아동	331~340-11
4403	1178	서울특별시 강북구 미아동	342-1~
4404	1178	서울특별시 강북구 미아동	342-2~343-2
4405	1178	서울특별시 강북구 미아동	344-2~
4406	1178	서울특별시 강북구 미아동	344-4~350-3
4407	1178	서울특별시 강북구 미아동	351~
4408	1178	서울특별시 강북구 미아동	353-1~362
4409	1179	서울특별시 강북구 미아동	373-1~373-2
4410	1179	서울특별시 강북구 미아동	373-3~
4411	1179	서울특별시 강북구 미아동	373-4~373-49
4412	1179	서울특별시 강북구 미아동	373-50~
4413	1179	서울특별시 강북구 미아동	373-52~374-5
4414	1179	서울특별시 강북구 미아동	374-6~
4415	1179	서울특별시 강북구 미아동	374-7~
4416	1179	서울특별시 강북구 미아동	374-8~
4417	1179	서울특별시 강북구 미아동	374-10~374-44
4418	1204	서울특별시 강북구 미아동	375-4~375-21
4419	1178	서울특별시 강북구 미아동	378~380-44
4420	1204	서울특별시 강북구 미아동	397~402
4421	1203	서울특별시 강북구 미아동	403-7~
4422	1202	서울특별시 강북구 미아동	403-9~403-16
4423	1204	서울특별시 강북구 미아동	403-19~
4424	1202	서울특별시 강북구 미아동	403-20~403-36
4425	1203	서울특별시 강북구 미아동	403-37~403-71
4426	1202	서울특별시 강북구 미아동	403-72~403-74
4427	1204	서울특별시 강북구 미아동	403-75~403-77
4428	1202	서울특별시 강북구 미아동	403-78~403-101
4429	1204	서울특별시 강북구 미아동	403-103~403-104
4430	1203	서울특별시 강북구 미아동	403-105~403-109
4431	1202	서울특별시 강북구 미아동	403-110~403-120
4432	1203	서울특별시 강북구 미아동	403-121~403-126
4433	1202	서울특별시 강북구 미아동	403-127~403-140
4434	1204	서울특별시 강북구 미아동	403-142~
4435	1203	서울특별시 강북구 미아동	403-144~403-158
4436	1202	서울특별시 강북구 미아동	403-160~403-171
4437	1204	서울특별시 강북구 미아동	403-172~
4438	1203	서울특별시 강북구 미아동	403-174~403-186
4439	1202	서울특별시 강북구 미아동	403-187~403-188
4440	1204	서울특별시 강북구 미아동	403-190~
4441	1202	서울특별시 강북구 미아동	403-194~403-195
4442	1204	서울특별시 강북구 미아동	403-196~409-2
4443	1204	서울특별시 강북구 미아동	410-1~
4444	1204	서울특별시 강북구 미아동	410-3~416-48
4445	1207	서울특별시 강북구 미아동	416-52~416-55
4446	1204	서울특별시 강북구 미아동	416-56~416-61
4447	1207	서울특별시 강북구 미아동	416-62~416-65
4448	1204	서울특별시 강북구 미아동	416-66~416-72
4449	1207	서울특별시 강북구 미아동	416-73~416-77
4450	1204	서울특별시 강북구 미아동	416-78~416-80
4451	1207	서울특별시 강북구 미아동	416-86~416-91
4452	1203	서울특별시 강북구 미아동	416-92~416-96
4453	1207	서울특별시 강북구 미아동	416-98~
4454	1204	서울특별시 강북구 미아동	416-106~416-111
4455	1203	서울특별시 강북구 미아동	416-112~
4456	1204	서울특별시 강북구 미아동	417-2~417-19
4457	1204	서울특별시 강북구 미아동	418~
4458	1204	서울특별시 강북구 미아동	419~432-19
4459	1203	서울특별시 강북구 미아동	436~436-79
4460	1207	서울특별시 강북구 미아동	437-10~437-24
4461	1203	서울특별시 강북구 미아동	437-26~437-30
4462	1207	서울특별시 강북구 미아동	437-33~437-41
4463	1208	서울특별시 강북구 미아동	438~
4464	1210	서울특별시 강북구 미아동	439-1~439-174
4465	1208	서울특별시 강북구 미아동	439-175~439-238
4466	1210	서울특별시 강북구 미아동	439-252~
4467	1207	서울특별시 강북구 미아동	441-11~447-41
4468	1206	서울특별시 강북구 미아동	449-21~449-22
4469	1204	서울특별시 강북구 미아동	449-23~449-24
4470	1207	서울특별시 강북구 미아동	449-25~449-34
4471	1206	서울특별시 강북구 미아동	449-39~450-1
4472	1207	서울특별시 강북구 미아동	450-3~450-12
4473	1206	서울특별시 강북구 미아동	450-14~
4474	1207	서울특별시 강북구 미아동	450-15~450-51
4475	1206	서울특별시 강북구 미아동	450-53~
4476	1207	서울특별시 강북구 미아동	450-54~450-63
4477	1206	서울특별시 강북구 미아동	450-64~
4478	1207	서울특별시 강북구 미아동	450-65~
4479	1206	서울특별시 강북구 미아동	451-2~
4480	1207	서울특별시 강북구 미아동	451-6~
4481	1206	서울특별시 강북구 미아동	451-7~
4482	1207	서울특별시 강북구 미아동	451-8~451-9
4483	1206	서울특별시 강북구 미아동	451-13~456-3
4484	1204	서울특별시 강북구 미아동	457-1~457-8
4485	1206	서울특별시 강북구 미아동	457-12~
4486	1204	서울특별시 강북구 미아동	457-14~457-32
4487	1205	서울특별시 강북구 미아동	458-1~460-127
4488	1213	서울특별시 강북구 미아동	461~
4489	1206	서울특별시 강북구 미아동	462-1~462-36
4490	1211	서울특별시 강북구 미아동	465-2~
4491	1211	서울특별시 강북구 미아동	465-4~
4492	1211	서울특별시 강북구 미아동	465-6~465-38
4493	1211	서울특별시 강북구 미아동	465-43~
4494	1211	서울특별시 강북구 미아동	465-44~465-48
4495	1206	서울특별시 강북구 미아동	469-4~469-44
4496	1206	서울특별시 강북구 미아동	469-45~469-47
4497	1206	서울특별시 강북구 미아동	469-45~
4498	1211	서울특별시 강북구 미아동	471-2~
4499	1210	서울특별시 강북구 미아동	472-2~473-89
4500	1211	서울특별시 강북구 미아동	473-92~
4501	1210	서울특별시 강북구 미아동	473-130~473-156
4502	1210	서울특별시 강북구 미아동	473-161~
4503	1212	서울특별시 강북구 미아동	474~474-2
4504	1211	서울특별시 강북구 미아동	482-2~484-12
4505	1201	서울특별시 강북구 미아동	561-2~
4506	1214	서울특별시 강북구 미아동	586-2~586-29
4507	1210	서울특별시 강북구 미아동	636-1~636-2
4508	1209	서울특별시 강북구 미아동	636-6~636-8
4509	1210	서울특별시 강북구 미아동	636-12~636-29
4510	1209	서울특별시 강북구 미아동	636-32~
4511	1210	서울특별시 강북구 미아동	636-35~
4512	1209	서울특별시 강북구 미아동	636-51~636-56
4513	1210	서울특별시 강북구 미아동	636-58~
4514	1209	서울특별시 강북구 미아동	636-63~636-142
4515	1210	서울특별시 강북구 미아동	636-152~
4516	1209	서울특별시 강북구 미아동	636-153~636-161
4517	1208	서울특별시 강북구 미아동	637-5~637-11
4518	1209	서울특별시 강북구 미아동	637-13~
4519	1210	서울특별시 강북구 미아동	637-16~
4520	1208	서울특별시 강북구 미아동	637-18~637-43
4521	1209	서울특별시 강북구 미아동	637-47~637-79
4522	1210	서울특별시 강북구 미아동	637-88~637-115
4523	1208	서울특별시 강북구 미아동	637-159~637-220
4524	1209	서울특별시 강북구 미아동	637-221~637-230
4525	1214	서울특별시 강북구 미아동	637-233~637-236
4526	1208	서울특별시 강북구 미아동	637-238~637-247
4527	1210	서울특별시 강북구 미아동	637-249~637-250
4528	1209	서울특별시 강북구 미아동	637-255~637-272
4529	1208	서울특별시 강북구 미아동	637-273~
4530	1209	서울특별시 강북구 미아동	637-274~637-294
4531	1208	서울특별시 강북구 미아동	637-296~637-302
4532	1209	서울특별시 강북구 미아동	637-303~637-318
4533	1208	서울특별시 강북구 미아동	637-328~637-339
4534	1209	서울특별시 강북구 미아동	637-363~637-396
4535	1208	서울특별시 강북구 미아동	637-397~637-398
4536	1210	서울특별시 강북구 미아동	637-399~
4537	1209	서울특별시 강북구 미아동	637-401~637-404
4538	1208	서울특별시 강북구 미아동	637-407~637-408
4539	1209	서울특별시 강북구 미아동	637-409~637-413
4540	1210	서울특별시 강북구 미아동	637-416~
4541	1208	서울특별시 강북구 미아동	647~
4542	1201	서울특별시 강북구 미아동	670-38~673-11
4543	1202	서울특별시 강북구 미아동	674-1~679-17
4544	1201	서울특별시 강북구 미아동	681-3~683-5
4545	1194	서울특별시 강북구 미아동	684-1~684-3
4546	1201	서울특별시 강북구 미아동	684-6~684-7
4547	1194	서울특별시 강북구 미아동	684-10~687-9
4548	1201	서울특별시 강북구 미아동	688-1~688-4
4549	1194	서울특별시 강북구 미아동	688-5~691-1
4550	1194	서울특별시 강북구 미아동	691-2~
4551	1194	서울특별시 강북구 미아동	691-4~699-53
4552	1189	서울특별시 강북구 미아동	701-1~703-1
4553	1174	서울특별시 강북구 미아동	703-5~
4554	1174	서울특별시 강북구 미아동	703-6~
4555	1189	서울특별시 강북구 미아동	703-7~703-9
4556	1178	서울특별시 강북구 미아동	703-11~703-12
4557	1174	서울특별시 강북구 미아동	703-13~
4558	1178	서울특별시 강북구 미아동	703-15~703-27
4559	1189	서울특별시 강북구 미아동	703-31~703-33
4560	1178	서울특별시 강북구 미아동	703-34~703-39
4561	1189	서울특별시 강북구 미아동	703-51~703-59
4562	1178	서울특별시 강북구 미아동	703-60~703-64
4563	1174	서울특별시 강북구 미아동	703-65~703-77
4564	1189	서울특별시 강북구 미아동	703-81~
4565	1178	서울특별시 강북구 미아동	703-84~
4566	1189	서울특별시 강북구 미아동	703-107~
4567	1178	서울특별시 강북구 미아동	703-111~703-116
